date,open,high,low,close,adjClose,volume
23-Apr-20,23543.09,23885.36,23483.35,23515.26,23515.26,389290000
22-Apr-20,23437.34,23613.1,23339.6,23475.82,23475.82,352880000
21-Apr-20,23365.25,23365.25,22941.88,23018.88,23018.88,485140000
20-Apr-20,24095.1,24108.69,23627.19,23650.44,23650.44,423410000
17-Apr-20,23817.15,24264.21,23817.15,24242.49,24242.49,525950000
16-Apr-20,23543.66,23598.08,23211.38,23537.68,23537.68,471050000
15-Apr-20,23600.72,23649.72,23233.32,23504.35,23504.35,437630000
14-Apr-20,23690.57,24040.58,23683.44,23949.76,23949.76,485910000
13-Apr-20,23698.93,23698.93,23095.35,23390.77,23390.77,394320000
09-Apr-20,23690.66,24008.99,23504.09,23719.37,23719.37,566400000
08-Apr-20,22893.47,23513.4,22682.99,23433.57,23433.57,472740000
07-Apr-20,23537.44,23617.24,22634.45,22653.86,22653.86,594660000
06-Apr-20,21693.63,22783.45,21693.63,22679.99,22679.99,610760000
03-Apr-20,21285.93,21447.81,20863.09,21052.53,21052.53,450010000
02-Apr-20,20819.46,21477.77,20735.02,21413.44,21413.44,529540000
01-Apr-20,21227.38,21487.24,20784.43,20943.51,20943.51,506680000
31-Mar-20,22208.42,22480.37,21852.08,21917.16,21917.16,571210000
30-Mar-20,21678.22,22378.09,21522.08,22327.48,22327.48,545540000
27-Mar-20,21898.47,22327.57,21469.27,21636.78,21636.78,588830000
26-Mar-20,21468.38,22595.06,21427.1,22552.17,22552.17,705180000
25-Mar-20,21050.34,22019.93,20538.34,21200.55,21200.55,796320000
24-Mar-20,19722.19,20737.7,19649.25,20704.91,20704.91,799340000
23-Mar-20,19028.36,19121.01,18213.65,18591.93,18591.93,787970000
20-Mar-20,20253.15,20531.26,19094.27,19173.98,19173.98,872290000
19-Mar-20,19830.01,20442.63,19177.13,20087.19,20087.19,780300000
18-Mar-20,20188.69,20489.33,18917.46,19898.92,19898.92,871360000
17-Mar-20,20487.05,21379.35,19882.26,21237.38,21237.38,793060000
16-Mar-20,20917.53,21768.28,20116.46,20188.52,20188.52,770130000
13-Mar-20,21973.82,23189.76,21285.37,23185.62,23185.62,843080000
12-Mar-20,22184.71,22837.95,21154.46,21200.62,21200.62,908260000
11-Mar-20,24604.63,24604.63,23328.32,23553.22,23553.22,663960000
10-Mar-20,24453,25020.99,23690.34,25018.16,25018.16,654860000
09-Mar-20,24992.36,24992.36,23706.07,23851.02,23851.02,750430000
06-Mar-20,25457.21,25994.38,25226.62,25864.78,25864.78,599780000
05-Mar-20,26671.92,26671.92,25943.33,26121.28,26121.28,477370000
04-Mar-20,26383.68,27102.34,26286.31,27090.86,27090.86,457590000
03-Mar-20,26762.47,27084.59,25706.28,25917.41,25917.41,647080000
02-Mar-20,25590.51,26706.17,25391.96,26703.32,26703.32,637200000
28-Feb-20,25270.83,25494.24,24681.01,25409.36,25409.36,915990000
27-Feb-20,26526,26775.31,25752.82,25766.64,25766.64,664980000
26-Feb-20,27159.46,27542.78,26890.97,26957.59,26957.59,472450000
25-Feb-20,28037.65,28149.2,26997.62,27081.36,27081.36,513270000
24-Feb-20,28402.93,28402.93,27912.44,27960.8,27960.8,452580000
21-Feb-20,29146.53,29146.53,28892.7,28992.41,28992.41,311210000
20-Feb-20,29296.25,29368.45,28959.65,29219.98,29219.98,287780000
19-Feb-20,29312.7,29409.09,29274.38,29348.03,29348.03,240640000
18-Feb-20,29282.78,29330.16,29116.81,29232.19,29232.19,256600000
14-Feb-20,29440.47,29463.04,29283.18,29398.08,29398.08,231000000
13-Feb-20,29436.03,29535.4,29345.93,29423.31,29423.31,291150000
12-Feb-20,29406.75,29568.57,29406.75,29551.42,29551.42,309530000
11-Feb-20,29390.71,29415.39,29210.47,29276.34,29276.34,279540000
10-Feb-20,28995.66,29278.07,28995.66,29276.82,29276.82,250510000
07-Feb-20,29286.92,29286.92,29056.98,29102.51,29102.51,252860000
06-Feb-20,29388.58,29408.05,29246.93,29379.77,29379.77,263700000
05-Feb-20,29048.73,29308.89,29000.85,29290.85,29290.85,357540000
04-Feb-20,28696.74,28904.88,28696.74,28807.63,28807.63,332750000
03-Feb-20,28319.65,28630.39,28319.65,28399.81,28399.81,307910000
31-Jan-20,28813.04,28813.04,28169.53,28256.03,28256.03,403890000
30-Jan-20,28640.16,28879.71,28489.76,28859.44,28859.44,326850000
29-Jan-20,28820.53,28944.24,28728.19,28734.45,28734.45,302290000
28-Jan-20,28594.28,28823.23,28575.75,28722.85,28722.85,330140000
27-Jan-20,28542.49,28671.79,28440.47,28535.8,28535.8,337270000
24-Jan-20,29230.39,29288.79,28843.31,28989.73,28989.73,380010000
23-Jan-20,29111.02,29190.47,28966.98,29160.09,29160.09,307060000
22-Jan-20,29263.63,29320.2,29172.26,29186.27,29186.27,283440000
21-Jan-20,29269.05,29341.21,29146.47,29196.04,29196.04,320640000
17-Jan-20,29313.31,29373.62,29289.91,29348.1,29348.1,321820000
16-Jan-20,29131.95,29300.32,29131.95,29297.64,29297.64,252110000
15-Jan-20,28901.8,29127.59,28897.35,29030.22,29030.22,260270000
14-Jan-20,28895.5,29054.16,28872.27,28939.67,28939.67,287440000
13-Jan-20,28869.01,28909.91,28819.43,28907.05,28907.05,249830000
10-Jan-20,28977.52,29009.07,28789.1,28823.77,28823.77,237830000
09-Jan-20,28851.97,28988.01,28844.31,28956.9,28956.9,275060000
08-Jan-20,28556.14,28866.18,28522.51,28745.09,28745.09,291750000
07-Jan-20,28639.18,28685.5,28565.28,28583.68,28583.68,258900000
06-Jan-20,28465.5,28708.02,28418.63,28703.38,28703.38,252760000
03-Jan-20,28553.33,28716.31,28500.36,28634.88,28634.88,239590000
02-Jan-20,28638.97,28872.8,28627.77,28868.8,28868.8,251820000
31-Dec-19,28414.64,28547.35,28376.49,28538.44,28538.44,193340000
30-Dec-19,28654.76,28664.69,28428.98,28462.14,28462.14,181600000
27-Dec-19,28675.34,28701.66,28608.98,28645.26,28645.26,182280000
26-Dec-19,28539.46,28624.1,28535.15,28621.39,28621.39,155970000
24-Dec-19,28572.57,28576.8,28503.21,28515.45,28515.45,86150000
23-Dec-19,28491.78,28582.49,28491.78,28551.53,28551.53,223530000
20-Dec-19,28608.64,28608.64,28445.6,28455.09,28455.09,603780000
19-Dec-19,28278.31,28381.48,28278.24,28376.96,28376.96,262570000
18-Dec-19,28291.44,28323.25,28239.28,28239.28,28239.28,289890000
17-Dec-19,28221.75,28328.63,28220.56,28267.16,28267.16,286770000
16-Dec-19,28191.67,28337.49,28191.67,28235.89,28235.89,286770000
13-Dec-19,28123.64,28290.73,28028.32,28135.38,28135.38,250660000
12-Dec-19,27898.34,28224.95,27859.87,28132.05,28132.05,277740000
11-Dec-19,27867.31,27925.5,27801.8,27911.3,27911.3,213510000
10-Dec-19,27900.65,27949.02,27804,27881.72,27881.72,213250000
09-Dec-19,27987.05,28010.42,27906.14,27909.6,27909.6,217000000
06-Dec-19,27839.68,28035.85,27839.68,28015.06,28015.06,223310000
05-Dec-19,27736.05,27745.2,27562.8,27677.79,27677.79,208600000
04-Dec-19,27634.63,27727.45,27612.08,27649.78,27649.78,218200000
03-Dec-19,27501.98,27524.74,27325.13,27502.81,27502.81,275350000
02-Dec-19,28109.74,28109.84,27782.35,27783.04,27783.04,236610000
29-Nov-19,28103.16,28119.51,28042.53,28051.41,28051.41,120630000
27-Nov-19,28156.47,28174.97,28075.23,28164,28164,198210000
26-Nov-19,28080.75,28146.02,28042.21,28121.68,28121.68,324050000
25-Nov-19,27917.77,28068.69,27917.77,28066.47,28066.47,248420000
22-Nov-19,27831.23,27898.46,27773.98,27875.62,27875.62,214780000
21-Nov-19,27820.28,27828.33,27708.34,27766.29,27766.29,232020000
20-Nov-19,27879.55,27897.28,27675.28,27821.09,27821.09,258140000
19-Nov-19,28079.76,28090.21,27894.52,27934.02,27934.02,245890000
18-Nov-19,27993.22,28040.97,27969.24,28036.22,28036.22,252320000
15-Nov-19,27843.54,28004.89,27843.54,28004.89,28004.89,283720000
14-Nov-19,27757.2,27800.71,27676.97,27781.96,27781.96,303970000
13-Nov-19,27622.04,27806.4,27587.2,27783.59,27783.59,278390000
12-Nov-19,27701.59,27770.86,27635.32,27691.49,27691.49,213670000
11-Nov-19,27580.66,27714.39,27517.67,27691.49,27691.49,202350000
08-Nov-19,27686.2,27694.95,27578.97,27681.24,27681.24,221440000
07-Nov-19,27590.16,27774.67,27590.16,27674.8,27674.8,259020000
06-Nov-19,27502.74,27526.05,27407.81,27492.56,27492.56,237910000
05-Nov-19,27500.23,27560.36,27453.55,27492.63,27492.63,286350000
04-Nov-19,27402.06,27517.58,27402.06,27462.11,27462.11,273030000
01-Nov-19,27142.95,27347.43,27142.95,27347.36,27347.36,270870000
31-Oct-19,27188.37,27188.37,26918.29,27046.23,27046.23,273830000
30-Oct-19,27110.71,27204.36,26999.64,27186.69,27186.69,231750000
29-Oct-19,27061.07,27165.94,27039.76,27071.46,27071.46,269610000
28-Oct-19,27040.33,27167.88,27028.71,27090.72,27090.72,290770000
25-Oct-19,26789.61,27015.37,26765.68,26958.06,26958.06,274610000
24-Oct-19,26893.93,26931.78,26714.34,26805.53,26805.53,253590000
23-Oct-19,26835.24,26896.89,26745,26833.95,26833.95,247680000
22-Oct-19,26850.43,26946.64,26782.61,26788.1,26788.1,265510000
21-Oct-19,26852.67,26852.67,26747.62,26827.64,26827.64,241030000
18-Oct-19,27004.49,27018.25,26770.13,26770.2,26770.2,288970000
17-Oct-19,27032.38,27112.16,26970.29,27025.88,27025.88,222540000
16-Oct-19,26972.31,27058.34,26943.29,27001.98,27001.98,214660000
15-Oct-19,26811.2,27120.11,26811.2,27024.8,27024.8,245510000
14-Oct-19,26766.43,26874.33,26749.18,26787.36,26787.36,178620000
11-Oct-19,26694.2,27013.97,26694.2,26816.59,26816.59,282080000
10-Oct-19,26317.35,26603.31,26314.51,26496.67,26496.67,217680000
09-Oct-19,26308.23,26424.31,26249.75,26346.01,26346.01,190060000
08-Oct-19,26276.59,26421.81,26139.8,26164.04,26164.04,244590000
07-Oct-19,26502.33,26655.84,26424.54,26478.02,26478.02,195200000
04-Oct-19,26271.7,26590.74,26271.7,26573.72,26573.72,221310000
03-Oct-19,26039.02,26205.2,25743.46,26201.04,26201.04,241610000
02-Oct-19,26425.86,26438.04,25974.12,26078.62,26078.62,309640000
01-Oct-19,26962.54,27046.21,26562.22,26573.04,26573.04,260110000
30-Sep-19,26852.33,26998.86,26852.33,26916.83,26916.83,222680000
27-Sep-19,26987.26,27012.54,26715.82,26820.25,26820.25,217780000
26-Sep-19,27004.11,27015.07,26803.84,26891.12,26891.12,229180000
25-Sep-19,26866.71,27016.56,26755.86,26970.71,26970.71,237220000
24-Sep-19,27034.07,27079.68,26704.96,26807.77,26807.77,301750000
23-Sep-19,26851.45,27011.07,26831.34,26949.99,26949.99,204240000
20-Sep-19,27102.18,27194.75,26926.68,26935.07,26935.07,497640000
19-Sep-19,27186.05,27272.17,27064.21,27094.79,27094.79,212360000
18-Sep-19,27075.39,27161.93,26899.15,27147.08,27147.08,212860000
17-Sep-19,27010.12,27110.8,26984.14,27110.8,27110.8,223580000
16-Sep-19,27146.06,27172.87,27032.56,27076.82,27076.82,220620000
13-Sep-19,27216.67,27277.55,27193.95,27219.52,27219.52,255260000
12-Sep-19,27197.32,27306.73,27105.01,27182.45,27182.45,250010000
11-Sep-19,26928.05,27137.04,26885.48,27137.04,27137.04,272590000
10-Sep-19,26805.83,26909.43,26717.05,26909.43,26909.43,322340000
09-Sep-19,26866.23,26900.83,26762.18,26835.51,26835.51,273120000
06-Sep-19,26790.25,26860.87,26708.39,26797.46,26797.46,209700000
05-Sep-19,26603.15,26836.3,26603.15,26728.15,26728.15,256670000
04-Sep-19,26301.99,26362.35,26244.44,26355.47,26355.47,202710000
03-Sep-19,26198.26,26198.26,25978.22,26118.02,26118.02,223210000
30-Aug-19,26476.39,26514.62,26295.59,26403.28,26403.28,216160000
29-Aug-19,26249.09,26408.84,26185.71,26362.25,26362.25,208650000
28-Aug-19,25712.99,26041.57,25637.43,26036.1,26036.1,207070000
27-Aug-19,26014.46,26054.02,25721.85,25777.9,25777.9,263530000
26-Aug-19,25826.05,25941.25,25716.39,25898.83,25898.83,222780000
23-Aug-19,26134.21,26320.29,25507.18,25628.9,25628.9,364260000
22-Aug-19,26271.64,26388.78,26099.01,26252.24,26252.24,222810000
21-Aug-19,26145.36,26268.32,26141.77,26202.73,26202.73,208790000
20-Aug-19,26086.86,26160.12,25952,25962.44,25962.44,238100000
19-Aug-19,26020.06,26222.32,26020.06,26135.79,26135.79,252640000
16-Aug-19,25678.17,25929.65,25678.17,25886.01,25886.01,276210000
15-Aug-19,25514.25,25639.69,25339.6,25579.39,25579.39,332600000
14-Aug-19,26035.08,26035.08,25471.59,25479.42,25479.42,352250000
13-Aug-19,25888.88,26426.97,25833.25,26279.91,26279.91,308900000
12-Aug-19,26169.91,26178.95,25824.94,25896.44,25896.44,199390000
09-Aug-19,26337.09,26413.36,26097.64,26287.44,26287.44,240260000
08-Aug-19,26086.52,26383.61,26038.1,26378.19,26378.19,282530000
07-Aug-19,25814.22,26073.21,25440.39,26007.07,26007.07,344790000
06-Aug-19,25810.62,26038.68,25710.87,26029.52,26029.52,318160000
05-Aug-19,26259.23,26259.23,25523.38,25717.74,25717.74,422240000
02-Aug-19,26528.66,26570.02,26249.22,26485.01,26485.01,327640000
01-Aug-19,26879.86,27175.59,26548.71,26583.42,26583.42,386320000
31-Jul-19,27244.67,27281.65,26719.6,26864.27,26864.27,385150000
30-Jul-19,27145.39,27224.36,27069.86,27198.02,27198.02,293250000
29-Jul-19,27192.24,27275.85,27178.06,27221.35,27221.35,250850000
26-Jul-19,27166,27213.7,27123.25,27192.45,27192.45,233650000
25-Jul-19,27247.39,27298.43,27062.48,27140.98,27140.98,241420000
24-Jul-19,27262.24,27291.04,27191.12,27269.97,27269.97,244320000
23-Jul-19,27231.86,27368.81,27204.58,27349.19,27349.19,248850000
22-Jul-19,27174.18,27227.77,27088.9,27171.9,27171.9,216310000
19-Jul-19,27246.38,27342.96,27145.78,27154.2,27154.2,287690000
18-Jul-19,27191.98,27266.81,27068.79,27222.97,27222.97,216070000
17-Jul-19,27320.91,27343.06,27218.38,27219.85,27219.85,193930000
16-Jul-19,27349.32,27398.68,27290.24,27335.63,27335.63,226000000
15-Jul-19,27364.69,27364.69,27294.17,27359.16,27359.16,199730000
12-Jul-19,27139.49,27333.79,27135.45,27332.03,27332.03,248390000
11-Jul-19,26950.16,27088.45,26916.32,27088.08,27088.08,252300000
10-Jul-19,26851.96,26983.45,26813.11,26860.2,26860.2,207990000
09-Jul-19,26725.12,26807.7,26665.57,26783.49,26783.49,218330000
08-Jul-19,26835.64,26839.14,26744.87,26806.14,26806.14,214290000
05-Jul-19,26867.75,26950.81,26733.33,26922.12,26922.12,192170000
03-Jul-19,26832.32,26966,26831.44,26966,26966,149840000
02-Jul-19,26719.53,26787.56,26632.65,26786.68,26786.68,219270000
01-Jul-19,26805.86,26890.64,26616.21,26717.43,26717.43,267670000
28-Jun-19,26605.93,26638.35,26522.27,26599.96,26599.96,499350000
27-Jun-19,26523.72,26607.24,26465.32,26526.58,26526.58,246930000
26-Jun-19,26599.42,26660.04,26536.33,26536.82,26536.82,274340000
25-Jun-19,26731.61,26752.31,26527.66,26548.22,26548.22,282160000
24-Jun-19,26727.61,26806.52,26723.37,26727.54,26727.54,232390000
21-Jun-19,26749.12,26907.37,26705.87,26719.13,26719.13,485560000
20-Jun-19,26665.38,26798.63,26539.69,26753.17,26753.17,278170000
19-Jun-19,26490.16,26569.75,26415.05,26504,26504,240950000
18-Jun-19,26228.9,26527.19,26227.8,26465.54,26465.54,273490000
17-Jun-19,26108.53,26165.78,26049.8,26112.53,26112.53,199500000
14-Jun-19,26076.36,26162.28,25988.09,26089.61,26089.61,208020000
13-Jun-19,26036.94,26146.91,25995.71,26106.77,26106.77,213400000
12-Jun-19,26040.3,26082.1,25958.66,26004.83,26004.83,223690000
11-Jun-19,26180.59,26248.67,25998.87,26048.51,26048.51,253490000
10-Jun-19,26090.22,26210.61,26054.31,26062.68,26062.68,249280000
07-Jun-19,25768.72,26072.75,25768.72,25983.94,25983.94,263010000
06-Jun-19,25567.45,25800.3,25518.05,25720.66,25720.66,248070000
05-Jun-19,25451,25544.66,25373.58,25539.57,25539.57,262660000
04-Jun-19,24962.82,25343.77,24962.82,25332.18,25332.18,281690000
03-Jun-19,24830.16,24935.21,24680.57,24819.78,24819.78,328240000
31-May-19,25046.31,25046.31,24809.51,24815.04,24815.04,292230000
30-May-19,25139.94,25218.54,25066.75,25169.88,25169.88,215240000
29-May-19,25231.46,25231.46,24938.24,25126.41,25126.41,298930000
28-May-19,25616.55,25717.63,25342.28,25347.77,25347.77,358980000
24-May-19,25551.07,25670.81,25496.2,25585.69,25585.69,201370000
23-May-19,25657.99,25657.99,25328.09,25490.47,25490.47,316940000
22-May-19,25818.46,25878.21,25755.11,25776.61,25776.61,241760000
21-May-19,25782.34,25898.27,25779.61,25877.33,25877.33,260870000
20-May-19,25655.31,25751.71,25560.55,25679.9,25679.9,279560000
17-May-19,25719.95,25948.74,25657.78,25764,25764,283760000
16-May-19,25692.14,25957.63,25692.14,25862.68,25862.68,320960000
15-May-19,25400.13,25724.89,25341.94,25648.02,25648.02,270720000
14-May-19,25384.03,25688.96,25384.03,25532.05,25532.05,291570000
13-May-19,25568.06,25568.06,25222.51,25324.99,25324.99,361240000
10-May-19,25763.72,26019.32,25469.86,25942.37,25942.37,294580000
09-May-19,25878.85,25884.89,25517.39,25828.36,25828.36,334760000
08-May-19,25933.79,26118.1,25889.41,25967.33,25967.33,276420000
07-May-19,26276.9,26276.9,25789.71,25965.09,25965.09,334960000
06-May-19,26160.62,26476.27,26033.95,26438.48,26438.48,283020000
03-May-19,26379.14,26534.96,26370.09,26504.95,26504.95,248900000
02-May-19,26407.15,26454.69,26180.36,26307.79,26307.79,287610000
01-May-19,26639.06,26689.39,26426.38,26430.14,26430.14,303850000
30-Apr-19,26594.56,26614.04,26419.47,26592.91,26592.91,340320000
29-Apr-19,26559.87,26602.54,26520.75,26554.39,26554.39,279450000
26-Apr-19,26454.62,26543.56,26392.55,26543.33,26543.33,317290000
25-Apr-19,26426.37,26536.48,26310.28,26462.08,26462.08,296730000
24-Apr-19,26652.56,26680.58,26582.86,26597.05,26597.05,283370000
23-Apr-19,26513.83,26695.96,26503.56,26656.39,26656.39,311690000
22-Apr-19,26510.77,26553.05,26458.61,26511.05,26511.05,232570000
18-Apr-19,26463.37,26602.42,26444.53,26559.54,26559.54,332850000
17-Apr-19,26468.53,26501.02,26391.86,26449.54,26449.54,367780000
16-Apr-19,26482.19,26530.71,26397.19,26452.66,26452.66,302340000
15-Apr-19,26407.76,26424.85,26316.42,26384.77,26384.77,250620000
12-Apr-19,26357.79,26436.68,26309.72,26412.3,26412.3,369910000
11-Apr-19,26188.21,26229.88,26062.59,26143.05,26143.05,211680000
10-Apr-19,26173.71,26209.49,26101.24,26157.16,26157.16,203130000
09-Apr-19,26243.54,26246.34,26103.14,26150.58,26150.58,244410000
08-Apr-19,26312.67,26344.65,26246.03,26341.02,26341.02,229380000
05-Apr-19,26427.56,26487.57,26370.82,26424.99,26424.99,229550000
04-Apr-19,26213.42,26398.9,26212.78,26384.63,26384.63,233040000
03-Apr-19,26238.03,26282.17,26138.47,26218.13,26218.13,271980000
02-Apr-19,26213.55,26221.24,26122.31,26179.13,26179.13,250940000
01-Apr-19,26075.1,26280.9,26071.69,26258.42,26258.42,295570000
29-Mar-19,25827.31,25949.32,25771.67,25928.68,25928.68,300620000
28-Mar-19,25693.32,25743.41,25576.69,25717.46,25717.46,237170000
27-Mar-19,25676.34,25758.17,25425.27,25625.59,25625.59,270340000
26-Mar-19,25649.56,25796.29,25544.78,25657.73,25657.73,305110000
25-Mar-19,25490.72,25603.27,25372.26,25516.83,25516.83,303120000
22-Mar-19,25844.65,25877.01,25501.45,25502.32,25502.32,386510000
21-Mar-19,25688.44,26009.9,25657.78,25962.51,25962.51,335250000
20-Mar-19,25867.79,25929.52,25670.63,25745.67,25745.67,321980000
19-Mar-19,25987.87,26109.68,25814.92,25887.38,25887.38,342250000
18-Mar-19,25801.88,25924.77,25785.66,25914.1,25914.1,303170000
15-Mar-19,25720.96,25927.91,25649.7,25848.87,25848.87,616910000
14-Mar-19,25692.31,25752.84,25621.31,25709.94,25709.94,302790000
13-Mar-19,25637.23,25776.49,25571.31,25702.89,25702.89,331410000
12-Mar-19,25600.3,25675.44,25522.17,25554.66,25554.66,317730000
11-Mar-19,25208,25661.63,25208,25650.88,25650.88,309790000
08-Mar-19,25347.38,25466.14,25252.46,25450.24,25450.24,270500000
07-Mar-19,25645.45,25645.45,25352.55,25473.23,25473.23,289140000
06-Mar-19,25818.76,25837.61,25633.71,25673.46,25673.46,256250000
05-Mar-19,25829.07,25877.15,25725.63,25806.63,25806.63,252260000
04-Mar-19,26122.19,26155.98,25611.55,25819.65,25819.65,295510000
01-Mar-19,26019.67,26143.92,25914.37,26026.32,26026.32,289890000
28-Feb-19,25984.28,26029.21,25896.56,25916,25916,338520000
27-Feb-19,25995.6,26039.68,25877.24,25985.16,25985.16,255380000
26-Feb-19,26051.61,26155.29,25966.01,26057.98,26057.98,257850000
25-Feb-19,26126.15,26241.42,26080.66,26091.95,26091.95,281600000
22-Feb-19,25906.27,26052.9,25906.27,26031.81,26031.81,279760000
21-Feb-19,25922.41,25938.88,25762.21,25850.63,25850.63,255710000
20-Feb-19,25872.26,25986.2,25846.48,25954.44,25954.44,287880000
19-Feb-19,25849.85,25961.44,25820.01,25891.32,25891.32,280620000
15-Feb-19,25564.63,25883.72,25564.63,25883.25,25883.25,328530000
14-Feb-19,25460.65,25558.9,25308.09,25439.39,25439.39,313010000
13-Feb-19,25480.86,25625.95,25480.86,25543.27,25543.27,263330000
12-Feb-19,25152.03,25458.98,25152.03,25425.76,25425.76,278110000
11-Feb-19,25142.81,25196.75,25009.1,25053.11,25053.11,241700000
08-Feb-19,25042.36,25106.39,24883.04,25106.33,25106.33,248210000
07-Feb-19,25265.81,25314.26,25000.52,25169.53,25169.53,295460000
06-Feb-19,25371.57,25439.04,25312.06,25390.3,25390.3,247590000
05-Feb-19,25287.93,25427.32,25287.65,25411.52,25411.52,310650000
04-Feb-19,25062.12,25239.91,24977.67,25239.37,25239.37,298540000
01-Feb-19,25025.31,25193.15,24982.49,25063.89,25063.89,372090000
31-Jan-19,24954.48,25049.62,24842.09,24999.67,24999.67,507350000
30-Jan-19,24826.52,25109.62,24790.9,25014.86,25014.86,397330000
29-Jan-19,24519.62,24674.87,24504.04,24579.96,24579.96,330870000
28-Jan-19,24596.98,24596.98,24323.94,24528.22,24528.22,347170000
25-Jan-19,24687.21,24860.15,24676.75,24737.2,24737.2,376890000
24-Jan-19,24579.96,24626.3,24422.73,24553.24,24553.24,320170000
23-Jan-19,24577.25,24700.98,24307.17,24575.62,24575.62,318600000
22-Jan-19,24607.76,24607.76,24244.31,24404.48,24404.48,338480000
18-Jan-19,24534.19,24750.22,24459.03,24706.35,24706.35,372970000
17-Jan-19,24147.09,24474.46,24088.9,24370.1,24370.1,288590000
16-Jan-19,24139.91,24288.61,24119.72,24207.16,24207.16,302830000
15-Jan-19,23914.11,24099.14,23887.93,24065.59,24065.59,291570000
14-Jan-19,23880.53,23964.9,23765.24,23909.84,23909.84,277560000
11-Jan-19,23940.01,23996.32,23798.16,23995.95,23995.95,262650000
10-Jan-19,23811.11,24014.78,23703.25,24001.92,24001.92,338150000
09-Jan-19,23844.27,24084.71,23703.16,23879.12,23879.12,324570000
08-Jan-19,23680.32,23864.65,23581.45,23787.45,23787.45,317420000
07-Jan-19,23474.26,23687.74,23301.59,23531.35,23531.35,334200000
04-Jan-19,22894.92,23518.64,22894.92,23433.16,23433.16,396020000
03-Jan-19,23176.39,23176.39,22638.41,22686.22,22686.22,424240000
02-Jan-19,23058.61,23413.47,22928.59,23346.24,23346.24,321570000
31-Dec-18,23153.94,23333.18,23118.3,23327.46,23327.46,288830000
28-Dec-18,23213.61,23381.88,22981.33,23062.4,23062.4,336510000
27-Dec-18,22629.06,23138.89,22267.42,23138.82,23138.82,407940000
26-Dec-18,21857.73,22878.92,21712.53,22878.45,22878.45,433080000
24-Dec-18,22317.28,22339.87,21792.2,21792.2,21792.2,308420000
21-Dec-18,22871.74,23254.59,22396.34,22445.37,22445.37,900510000
20-Dec-18,23224.12,23282.2,22644.31,22859.6,22859.6,576700000
19-Dec-18,23693.33,24057.34,23162.64,23323.66,23323.66,503550000
18-Dec-18,23769.13,23927.77,23516.02,23675.64,23675.64,408070000
17-Dec-18,23986.83,24088.08,23456.88,23592.98,23592.98,466740000
14-Dec-18,24408.04,24431.14,24033.79,24100.51,24100.51,416940000
13-Dec-18,24575.86,24740.96,24473.29,24597.38,24597.38,299970000
12-Dec-18,24509.09,24828.29,24509.09,24527.27,24527.27,344330000
11-Dec-18,24719.91,24791.26,24221.06,24370.24,24370.24,342960000
10-Dec-18,24360.95,24500.81,23881.37,24423.26,24423.26,389690000
07-Dec-18,24918.82,25095.62,24284.78,24388.95,24388.95,398230000
06-Dec-18,24737.42,24951.01,24242.22,24947.67,24947.67,471690000
04-Dec-18,25752.56,25773.12,25008.11,25027.07,25027.07,418900000
03-Dec-18,25779.57,25980.21,25670.51,25826.43,25826.43,388480000
30-Nov-18,25307.14,25549.71,25250.97,25538.46,25538.46,482250000
29-Nov-18,25343.65,25479.04,25202.79,25338.84,25338.84,305110000
28-Nov-18,24832.84,25368.93,24832.84,25366.43,25366.43,362160000
27-Nov-18,24557.02,24750.73,24416.03,24748.73,24748.73,308250000
26-Nov-18,24364.13,24673.29,24364.13,24640.24,24640.24,306280000
23-Nov-18,24336.4,24408.8,24268.74,24285.95,24285.95,155940000
21-Nov-18,24541.65,24669.79,24463.28,24464.69,24464.69,289370000
20-Nov-18,24618.68,24707.26,24368.98,24465.64,24465.64,445920000
19-Nov-18,25392.61,25392.61,24900.98,25017.44,25017.44,358090000
16-Nov-18,25242.35,25510.23,25147.8,25413.22,25413.22,354460000
15-Nov-18,25061.48,25354.56,24787.79,25289.27,25289.27,392750000
14-Nov-18,25388.08,25501.29,24935.82,25080.5,25080.5,384240000
13-Nov-18,25321.21,25511.03,25193.78,25286.49,25286.49,339690000
12-Nov-18,25959.33,25966.71,25340.51,25387.18,25387.18,346910000
09-Nov-18,26149.11,26161.49,25882.91,25989.3,25989.3,324450000
08-Nov-18,26139.59,26277.82,26081.9,26191.22,26191.22,295650000
07-Nov-18,25788.46,26200.14,25765.88,26180.3,26180.3,361780000
06-Nov-18,25452.83,25651.86,25444.9,25635.01,25635.01,265450000
05-Nov-18,25261.47,25507.35,25261.47,25461.7,25461.7,334740000
02-Nov-18,25443.6,25578.98,25078.72,25270.83,25270.83,429480000
01-Nov-18,25142.08,25396.47,25108.11,25380.74,25380.74,383970000
31-Oct-18,25008.82,25336.55,25008.82,25115.76,25115.76,448930000
30-Oct-18,24482.04,24906.68,24415.69,24874.64,24874.64,470050000
29-Oct-18,24818.98,25040.58,24122.23,24442.92,24442.92,443850000
26-Oct-18,24770.25,24916.16,24445.19,24688.31,24688.31,505310000
25-Oct-18,24736.54,25104.29,24645.56,24984.55,24984.55,439670000
24-Oct-18,25172.88,25306.23,24533.19,24583.42,24583.42,496400000
23-Oct-18,25038.46,25307.7,24768.79,25191.43,25191.43,436430000
22-Oct-18,25492.14,25561.34,25236.05,25317.41,25317.41,314940000
19-Oct-18,25421.09,25608.71,25350.02,25444.34,25444.34,350810000
18-Oct-18,25645.56,25691.46,25236.01,25379.45,25379.45,328020000
